Bandit,Reward,Algorithm
4,4.1415882030480535,ThompsonSampling
4,2.5143726649046076,ThompsonSampling
4,3.8616142935163382,ThompsonSampling
4,3.1268075899944607,ThompsonSampling
4,3.809560749843081,ThompsonSampling
4,3.5149745049211476,ThompsonSampling
4,5.6376467394769785,ThompsonSampling
4,3.7685431476143494,ThompsonSampling
4,2.594800236389964,ThompsonSampling
4,5.603543517835684,ThompsonSampling
4,3.5715104351703117,ThompsonSampling
4,5.357267193127814,ThompsonSampling
4,4.873565698465141,ThompsonSampling
4,3.930536579676298,ThompsonSampling
4,3.7696868114952142,ThompsonSampling
4,5.3154220510429875,ThompsonSampling
4,3.429640610741858,ThompsonSampling
4,3.8720506483639623,ThompsonSampling
4,4.287338836676505,ThompsonSampling
4,4.812243828819306,ThompsonSampling
4,3.4756807686063707,ThompsonSampling
4,2.149454397422726,ThompsonSampling
4,4.368208405089949,ThompsonSampling
4,3.708686279967874,ThompsonSampling
4,4.256620099759214,ThompsonSampling
4,3.318030080815261,ThompsonSampling
4,3.9443598942623024,ThompsonSampling
4,3.272241235136286,ThompsonSampling
4,2.3169134054973872,ThompsonSampling
4,3.511166426930968,ThompsonSampling
4,2.3272206233879285,ThompsonSampling
4,4.03941612287709,ThompsonSampling
4,2.554272538590266,ThompsonSampling
4,5.688753135874478,ThompsonSampling
4,3.5706304428462667,ThompsonSampling
4,4.235940157345721,ThompsonSampling
4,2.9436232278760777,ThompsonSampling
4,4.365280779371391,ThompsonSampling
4,4.194592399218943,ThompsonSampling
4,5.00949473265539,ThompsonSampling
4,4.875590469165771,ThompsonSampling
4,3.493180664466066,ThompsonSampling
4,3.4901785719135683,ThompsonSampling
4,3.0321541512965995,ThompsonSampling
4,4.616929032290638,ThompsonSampling
4,2.7216254036498393,ThompsonSampling
4,3.86008712672047,ThompsonSampling
4,3.2897411335701117,ThompsonSampling
4,5.046641539811105,ThompsonSampling
4,3.3718884797551727,ThompsonSampling
4,3.183471025285229,ThompsonSampling
4,4.6564866149943125,ThompsonSampling
4,5.937553873104347,ThompsonSampling
4,3.7804584671676285,ThompsonSampling
4,2.7221552975443615,ThompsonSampling
4,3.470426324998976,ThompsonSampling
4,5.494133042684371,ThompsonSampling
4,4.020527359967439,ThompsonSampling
4,4.2365838718029885,ThompsonSampling
4,5.099690620052493,ThompsonSampling
4,4.331384087027112,ThompsonSampling
4,3.7625427155173004,ThompsonSampling
4,4.074409117122267,ThompsonSampling
4,3.1828482373684026,ThompsonSampling
4,5.974328175337501,ThompsonSampling
4,4.4029849339186935,ThompsonSampling
4,3.1061884199259335,ThompsonSampling
4,4.26590547981759,ThompsonSampling
4,2.819974822786409,ThompsonSampling
4,4.341511834693087,ThompsonSampling
4,4.147825929316782,ThompsonSampling
4,4.8050292318456735,ThompsonSampling
4,6.157062282472204,ThompsonSampling
4,6.359099329849635,ThompsonSampling
4,4.186208312631399,ThompsonSampling
4,5.598966497583369,ThompsonSampling
4,4.662106631945587,ThompsonSampling
4,4.289748284911681,ThompsonSampling
4,3.8500644452558404,ThompsonSampling
4,1.7707545727949898,ThompsonSampling
4,4.373125370501541,ThompsonSampling
4,3.181223571613189,ThompsonSampling
4,2.606318565477778,ThompsonSampling
4,2.7552108696143236,ThompsonSampling
4,3.5354178989199063,ThompsonSampling
4,5.4193477645403005,ThompsonSampling
4,5.79521912071826,ThompsonSampling
4,4.982955345489128,ThompsonSampling
4,3.977335551139468,ThompsonSampling
4,3.8799352541137195,ThompsonSampling
4,3.749413851867865,ThompsonSampling
4,5.157918078062353,ThompsonSampling
4,2.4940921772261735,ThompsonSampling
4,2.7995858127245765,ThompsonSampling
4,3.220888563752465,ThompsonSampling
4,3.6537630105299193,ThompsonSampling
4,2.9100387994613817,ThompsonSampling
4,5.994822359709188,ThompsonSampling
4,4.3889689058295,ThompsonSampling
4,3.861376319640097,ThompsonSampling
4,3.274655475312558,ThompsonSampling
4,3.172145797710198,ThompsonSampling
4,5.495531745047399,ThompsonSampling
4,2.8903299183091566,ThompsonSampling
4,3.831152028959218,ThompsonSampling
4,3.713854290195142,ThompsonSampling
4,5.245115001314166,ThompsonSampling
4,5.069796995404094,ThompsonSampling
4,3.593886048521612,ThompsonSampling
4,3.2199022411887057,ThompsonSampling
4,4.756796449556354,ThompsonSampling
4,4.510579536576599,ThompsonSampling
4,4.080839761073307,ThompsonSampling
4,3.051595559557957,ThompsonSampling
4,4.541795648011284,ThompsonSampling
4,3.648902625341302,ThompsonSampling
4,2.1434022604154257,ThompsonSampling
4,2.9491610444087764,ThompsonSampling
4,3.666450939200292,ThompsonSampling
4,3.923859163517075,ThompsonSampling
4,3.5807705965408854,ThompsonSampling
4,4.837815733006213,ThompsonSampling
4,6.014995445220153,ThompsonSampling
4,3.2096302760991664,ThompsonSampling
4,3.3024753736979813,ThompsonSampling
4,5.478596138488621,ThompsonSampling
4,3.1068116008523345,ThompsonSampling
4,4.226652268427434,ThompsonSampling
4,6.07314128867613,ThompsonSampling
4,3.7569841862358357,ThompsonSampling
4,4.461943311595576,ThompsonSampling
4,3.3173744975027217,ThompsonSampling
4,4.535446908049937,ThompsonSampling
4,3.1702777453087365,ThompsonSampling
4,2.8405415683178026,ThompsonSampling
4,2.44285180270824,ThompsonSampling
4,2.825921026541554,ThompsonSampling
4,2.804444935802901,ThompsonSampling
4,4.133869102332843,ThompsonSampling
4,3.4811862285034247,ThompsonSampling
4,3.0041112424462835,ThompsonSampling
4,3.0029690577278747,ThompsonSampling
4,3.28309986338999,ThompsonSampling
4,4.009193483222354,ThompsonSampling
4,4.8787789280325855,ThompsonSampling
4,3.323673978668844,ThompsonSampling
4,3.182133652185917,ThompsonSampling
4,3.3669963369599962,ThompsonSampling
4,4.226287961532954,ThompsonSampling
4,1.693177470396023,ThompsonSampling
4,3.3986391283601116,ThompsonSampling
4,5.672914220818402,ThompsonSampling
4,3.781099455449904,ThompsonSampling
4,3.3993205824240516,ThompsonSampling
4,2.125731564617255,ThompsonSampling
4,2.3916343514852434,ThompsonSampling
4,5.03411154236985,ThompsonSampling
4,3.647084158561758,ThompsonSampling
4,3.2153944135972647,ThompsonSampling
4,4.189541312397786,ThompsonSampling
4,5.024417429953867,ThompsonSampling
4,3.8549084120526143,ThompsonSampling
4,3.5902781353230937,ThompsonSampling
4,3.4678158668757715,ThompsonSampling
4,4.29364086814363,ThompsonSampling
4,3.6624139265995734,ThompsonSampling
4,5.689533134718735,ThompsonSampling
4,4.0621585160156854,ThompsonSampling
4,1.9325330395944724,ThompsonSampling
4,2.0120924300392633,ThompsonSampling
4,4.7972051027873635,ThompsonSampling
4,3.1668280554504644,ThompsonSampling
4,4.1271390624567665,ThompsonSampling
4,6.286069792413188,ThompsonSampling
4,3.2376372593226628,ThompsonSampling
4,4.335723009321413,ThompsonSampling
4,1.0195262476342979,ThompsonSampling
4,3.3897891647093346,ThompsonSampling
4,3.653294368718414,ThompsonSampling
4,4.6484950771694,ThompsonSampling
4,5.043462828152082,ThompsonSampling
4,3.636846612236148,ThompsonSampling
4,3.2743274089442047,ThompsonSampling
4,4.499687325310547,ThompsonSampling
4,4.5004632424266875,ThompsonSampling
4,5.404920805282783,ThompsonSampling
4,2.6824399068031015,ThompsonSampling
4,3.0058789839595206,ThompsonSampling
4,3.2027892843583268,ThompsonSampling
4,5.073122595363479,ThompsonSampling
4,4.547098244361653,ThompsonSampling
4,3.775145948246448,ThompsonSampling
4,3.4897700543411734,ThompsonSampling
4,3.284835387885971,ThompsonSampling
4,5.271054288833514,ThompsonSampling
4,3.970475508306056,ThompsonSampling
4,3.5004642870921967,ThompsonSampling
4,4.75325721636467,ThompsonSampling
4,4.655953865909049,ThompsonSampling
4,3.711502365177785,ThompsonSampling
4,3.1130317647241394,ThompsonSampling
4,4.471217584741305,ThompsonSampling
4,4.350591332935687,ThompsonSampling
4,4.401688619334202,ThompsonSampling
4,4.728950479903549,ThompsonSampling
4,3.235727490909621,ThompsonSampling
4,3.456098755916612,ThompsonSampling
4,4.29782612057885,ThompsonSampling
4,5.563236658818868,ThompsonSampling
4,3.3697501163368395,ThompsonSampling
4,5.068930273869012,ThompsonSampling
4,3.1400318489106853,ThompsonSampling
4,3.5026897409491773,ThompsonSampling
